"zip5","zip_median_income_2021","zip_median_income_2021_moe","zip_gini_2021","zip_gini_2021_moe","zip_population_2021","zip_population_2021_moe"
"58212",53000,13327,0.4623,0.0868,398,93
"58214",105833,31088,0.2121,0.0638,378,150
"58216",82250,37162,0.3293,0.0491,205,68
"58218",71667,37700,0.498,0.0761,804,124
"58219",NA,NA,0.3658,0.2507,64,38
"58220",55705,5680,0.4246,0.0433,2174,236
"58222",50500,28410,0.4284,0.1089,255,90
"58223",82679,47595,0.4212,0.0839,100,41
"58224",NA,NA,0.146,0.139,11,13
"58225",71375,10360,0.3502,0.0437,961,129
"58227",76667,17585,0.3872,0.0485,566,118
"58228",60625,12939,0.3983,0.0544,738,143
"58229",NA,NA,0.426,0.1107,67,20
"58230",81250,17803,0.391,0.0711,672,124
"58231",68750,8755,0.3423,0.0658,347,62
"58233",83750,10860,0.396,0.0895,268,66
"58235",57000,18155,0.3758,0.0545,550,141
"58236",250001,NA,0.1074,0.1275,46,35
"58237",52619,7379,0.4923,0.0683,5104,155
"58238",73438,9585,0.264,0.062,88,43
"58239",NA,NA,0.5335,0.4439,15,11
"58240",68833,7592,0.331,0.0295,1239,176
"58241",82917,55077,0.4277,0.1268,233,117
"58243",59375,26043,0.4259,0.0627,561,122
"58244",77500,33743,0.3089,0.1033,40,20
"58249",58594,15218,0.5795,0.0849,2391,152
"58250",62500,48509,0.3704,0.0839,202,61
"58251",75962,10630,0.4803,0.1072,1975,276
"58254",75938,13054,0.3838,0.0507,495,94
"58255",NA,NA,NA,NA,0,10
"58256",88750,14649,0.3678,0.0544,780,104
"58257",69453,12642,0.4694,0.0497,2207,257
"58258",44000,35096,0.3709,0.0595,248,86
"58259",41250,22839,0.4543,0.0723,478,101
"58260",49821,13260,0.4204,0.16,219,79
"58261",61250,17239,0.4506,0.0699,1295,193
"58262",NA,NA,0.6649,0.2274,83,55
"58265",78864,6836,0.3489,0.0407,510,89
"58266",81250,36623,0.2465,0.0746,130,71
"58267",79583,12156,0.3974,0.0562,1341,224
"58269",NA,NA,0.4731,0.1014,199,59
"58270",62000,4270,0.4091,0.0358,1993,157
"58271",64643,22761,0.4037,0.0503,590,95
"58272",61250,27711,0.3809,0.0915,209,54
"58273",55000,16846,0.2432,0.0795,169,61
"58274",70375,13372,0.3859,0.0371,999,185
"58275",73125,16428,0.4204,0.1019,749,126
"58276",76500,21876,0.4655,0.1091,460,81
"58277",77125,53325,0.4019,0.0883,168,62
"58278",91932,22619,0.34,0.0404,2056,225
"58281",105833,40407,0.2499,0.1042,76,35
"58282",50000,15480,0.4467,0.0434,1244,182
"58301",54147,4312,0.4591,0.0441,10256,188
"58310",NA,NA,NA,NA,0,10
"58311",117969,61844,0.286,0.1386,70,30
"58313",27000,17190,0.3781,0.1375,70,48
"58316",49643,10189,0.4911,0.075,6028,290
"58317",NA,NA,0.526,0.1097,196,96
"58318",66458,10928,0.4649,0.0335,4067,251
"58321",113750,51476,0.313,0.1397,98,52
"58323",NA,NA,0.3972,0.1603,86,51
"58324",49609,7508,0.4134,0.0403,1456,133
"58325",NA,NA,0.3628,0.1086,75,55
"58327",87857,35375,0.4064,0.0736,291,88
"58329",45550,7215,0.5026,0.0513,2820,285
"58330",60980,10030,0.4736,0.1619,496,126
"58331",57115,29256,0.4886,0.1513,144,63
"58332",58333,7320,0.5273,0.1128,241,59
"58335",28375,9685,0.5308,0.0624,1387,202
"58338",54013,27845,0.317,0.1193,108,55
"58339",30625,16666,0.1139,0.1357,18,13
"58341",52143,12233,0.4471,0.0459,2544,171
"58343",NA,NA,0.3383,0.1199,32,19
"58344",58043,4031,0.3521,0.0519,989,123
"58345",69063,14845,0.4925,0.1359,185,69
"58346",56250,11137,0.4103,0.0664,490,114
"58348",52750,14950,0.4894,0.0595,762,107
"58351",73958,6553,0.2695,0.0456,316,52
"58352",53929,12778,0.5403,0.0932,419,92
"58353",71250,56297,0.3473,0.0994,100,50
"58355",69167,45561,0.2618,0.1088,49,41
"58356",40446,9025,0.471,0.0345,1698,99
"58357",62500,16271,0.4963,0.0858,634,152
"58361",79038,44981,0.4388,0.1147,282,89
"58362",NA,NA,NA,NA,0,10
"58363",137656,103541,0.245,0.1276,79,34
"58365",50341,22120,0.4148,0.1032,143,52
"58366",58571,22489,0.3874,0.0478,925,145
"58367",50375,6997,0.4482,0.0488,1677,240
"58368",58088,12240,0.4036,0.0343,3428,168
"58369",62750,16608,0.4747,0.0911,985,184
"58370",29464,14036,0.5981,0.077,1252,190
"58372",61875,30093,0.4278,0.1213,128,74
"58374",62927,4505,0.5173,0.0967,684,108
"58377",71071,23135,0.6071,0.1938,292,76
"58379",26667,25653,0.5552,0.1515,246,84
"58380",62946,12911,0.6207,0.108,428,97
"58381",80313,42457,0.4955,0.0747,350,84
"58382",80227,15262,0.282,0.1327,102,41
"58384",65833,7982,0.3343,0.0586,323,78
"58385",90417,15816,0.4092,0.1468,229,88
"58386",84583,37075,0.336,0.0825,71,24
"58401",54097,5758,0.4822,0.0378,17501,413
"58402",NA,NA,NA,NA,239,148
"58405",NA,NA,NA,NA,603,167
"58413",57188,12932,0.4709,0.0621,1041,127
"58415",58438,46294,0.4272,0.109,191,78
"58416",40833,25323,0.4206,0.0841,381,98
"58418",50357,20000,0.603,0.0913,356,78
"58420",81250,41601,0.3277,0.0589,291,134
"58421",73802,11951,0.4219,0.0311,2866,149
"58422",88750,47152,0.6175,0.1364,93,37
"58423",39375,11038,0.6077,0.1953,50,22
"58424",46875,24387,0.3617,0.0778,359,147
"58425",76429,11524,0.4794,0.0679,1326,120
"58426",69000,23148,0.5672,0.209,228,99
"58428",59792,18749,0.3012,0.0749,215,84
"58429",78750,42412,0.3789,0.0951,275,96
"58430",60625,25297,0.4516,0.1635,139,63
"58431",107583,15736,0.3518,0.0821,111,41
"58433",51250,15791,0.4523,0.0376,1171,152
"58436",46985,9743,0.4815,0.0547,1698,185
"58438",68269,8743,0.3227,0.0417,881,143
"58439",NA,NA,0.4154,0.1511,108,62
"58440",45250,17863,0.3535,0.0575,159,96
"58441",76528,48088,0.3283,0.1024,433,187
"58442",50673,4527,0.426,0.066,462,102
"58443",75625,29303,0.4907,0.0796,176,91
"58444",54464,15804,0.3192,0.06,164,46
"58445",73047,8621,0.4405,0.1013,270,114
"58448",55500,16577,0.5388,0.1684,295,81
"58451",95625,46935,0.4223,0.2735,101,50
"58452",NA,NA,0.1168,0.093,52,49
"58454",59167,12413,0.3127,0.064,386,91
"58455",67083,11156,0.3953,0.1057,413,128
"58456",69286,14622,0.37,0.0581,694,135
"58458",72574,8589,0.3503,0.0352,1107,163
"58460",53438,18185,0.5283,0.0979,162,67
"58461",54286,23777,0.4686,0.0849,440,141
"58463",57250,13198,0.3701,0.0419,577,90
"58464",66250,55651,0.4862,0.1761,241,97
"58466",66156,4478,0.4792,0.1335,480,152
"58467",67188,14502,0.3756,0.0546,790,244
"58472",73750,35497,0.3988,0.0498,405,83
"58474",67159,9800,0.4139,0.0403,2677,195
"58475",NA,NA,0.5289,0.0736,143,62
"58476",NA,NA,0.6754,0.1744,382,169
"58477",64063,14580,0.2775,0.0993,161,116
"58478",44167,33182,0.3126,0.0604,120,45
"58479",107750,63614,0.4702,0.1277,147,78
"58480",78611,13003,0.2362,0.0689,204,66
"58481",95682,35544,0.2506,0.0753,269,103
"58482",50682,8156,0.4316,0.0356,933,129
"58483",55417,31623,0.4088,0.0564,345,98
"58484",102500,49379,0.3209,0.0986,103,59
"58486",91875,49677,0.3268,0.0825,158,49
"58487",41339,4514,0.475,0.0897,568,142
"58488",52813,36069,0.3665,0.115,115,44
"58490",62321,18640,0.4676,0.1173,245,75
"58492",71875,33807,0.4295,0.0704,453,94
"58494",77813,8040,0.3802,0.0676,399,107
"58495",59405,8566,0.4067,0.05,1185,130
"58496",53750,36012,0.3301,0.0934,135,74
"58497",NA,NA,0.3931,0.0899,159,70
"58501",61340,4085,0.4237,0.024,28676,1301
"58503",93319,5069,0.4322,0.0271,36745,1120
"58504",72448,5243,0.4191,0.0228,29071,1200
"58505",NA,NA,NA,NA,0,10
"58520",81188,25071,0.3333,0.1099,236,124
"58521",118253,28792,0.3269,0.0971,679,213
"58523",78967,14405,0.3938,0.0423,3321,91
"58524",60694,7084,0.3267,0.1447,98,51
"58528",19773,13908,0.5371,0.0776,693,142
"58529",57250,8904,0.5851,0.1331,755,114
"58530",65625,14102,0.3652,0.0388,1211,128
"58531",73500,20713,0.3995,0.0403,350,90
"58532",58021,36505,0.3542,0.0992,288,90
"58533",56705,9097,0.4573,0.058,953,120
"58535",56250,22086,0.4582,0.0796,423,86
"58538",38365,4542,0.5039,0.052,2443,138
"58540",61333,8022,0.4324,0.0458,2990,266
"58541",66719,40528,0.3718,0.0952,645,213
"58542",41250,23518,0.4662,0.0606,284,73
"58544",55750,15479,0.4294,0.0547,541,103
"58545",90313,10690,0.3732,0.0322,3385,229
"58549",60104,27746,0.4065,0.096,276,86
"58552",53696,11308,0.4666,0.0435,1495,134
"58554",77356,7565,0.4121,0.034,28446,602
"58558",102083,14747,0.2682,0.0452,987,157
"58559",100500,31541,0.3226,0.0734,244,78
"58560",NA,NA,0.4301,0.1094,248,143
"58561",52188,14474,0.4364,0.0583,1022,131
"58562",59886,12477,0.3403,0.0397,350,101
"58563",67284,6142,0.3708,0.0504,1973,310
"58564",52083,37248,0.3535,0.109,52,18
"58565",83750,29555,0.3556,0.1034,171,49
"58566",44392,33084,0.3871,0.1163,241,137
"58568",57500,15064,0.4958,0.0815,578,117
"58569",NA,NA,0.4684,0.1558,101,52
"58570",64722,15435,0.4169,0.0626,506,148
"58571",49583,17557,0.4861,0.0824,618,154
"58572",72500,46248,0.4235,0.1207,289,82
"58573",57222,15159,0.421,0.0904,635,90
"58575",65694,15016,0.4202,0.0485,864,134
"58576",78958,10028,0.4477,0.0913,1005,182
"58577",72639,11172,0.359,0.0374,1942,244
"58579",80365,4706,0.404,0.0604,1230,184
"58580",89896,39497,0.3757,0.0876,383,135
"58581",87014,18510,0.4303,0.0654,235,84
"58601",69894,3743,0.4428,0.0294,28902,485
"58620",52500,15098,0.3747,0.0628,151,47
"58621",81023,6757,0.381,0.0675,1381,138
"58622",74063,3270,0.4656,0.0642,1663,314
"58623",72708,7133,0.3948,0.0528,1996,119
"58625",112679,84224,0.5111,0.1068,326,137
"58626",82083,7856,0.3228,0.0679,634,158
"58627",71964,23805,0.3228,0.1023,192,79
"58630",100725,20572,0.3365,0.0764,581,175
"58631",46250,13596,0.4531,0.0431,1025,241
"58632",57188,31424,0.3472,0.07,204,59
"58634",NA,NA,0.3549,0.0648,415,167
"58636",54833,18588,0.4844,0.0775,1007,161
"58638",51776,11392,0.4588,0.0684,967,221
"58639",53980,9193,0.4691,0.0456,1813,152
"58640",89292,24942,0.4473,0.0812,1284,149
"58641",NA,NA,0.468,0.2503,92,85
"58642",69063,36250,0.5703,0.1887,259,89
"58643",54135,10528,0.4016,0.1389,144,39
"58644",NA,NA,0.0032,0.0066,17,15
"58645",53542,16556,0.4062,0.1049,197,54
"58646",53056,14632,0.4702,0.0766,1086,114
"58647",53281,11478,0.4355,0.0433,1190,137
"58649",58693,2496,0.3872,0.0598,302,104
"58650",64565,8477,0.3862,0.0627,473,133
"58651",93776,1513,0.2808,0.0334,486,80
"58652",68261,16609,0.5086,0.092,1285,196
"58653",82500,11848,0.3979,0.0729,787,124
"58654",110962,15104,0.3111,0.0746,256,75
"58655",111250,33692,0.3881,0.111,647,189
"58656",86563,17280,0.3774,0.0585,344,109
"58701",68210,3314,0.4651,0.031,33186,1155
"58703",74087,3034,0.3942,0.0246,22189,1153
"58704",72500,11923,0.3596,0.0821,4551,381
"58705",NA,NA,NA,NA,824,366
"58707",NA,NA,NA,NA,449,112
"58710",76923,17130,0.3891,0.0598,590,114
"58711",80417,32668,0.2908,0.0889,193,88
"58712",53750,22386,0.6393,0.2421,77,34
"58713",76161,350,0.094,0.1227,170,121
"58716",53785,10928,0.289,0.0827,289,136
"58718",88750,19342,0.4028,0.0452,1222,228
"58721",88750,15251,0.4685,0.089,449,73
"58722",76000,18708,0.3479,0.0362,1784,256
"58723",78750,43669,0.4328,0.1023,213,58
"58725",87500,25934,0.3357,0.086,475,120
"58727",76750,21543,0.3984,0.0852,143,40
"58730",72778,36312,0.4029,0.0425,1307,166
"58731",89191,11962,0.3072,0.0592,392,104
"58733",85250,32046,0.3381,0.0791,387,112
"58734",80781,36806,0.2729,0.0733,259,136
"58735",112083,97003,0.4344,0.0834,518,354
"58736",59643,12372,0.4146,0.1081,484,117
"58737",103750,14784,0.3146,0.0994,186,63
"58740",86667,12384,0.3364,0.0537,730,128
"58741",110104,14874,0.3412,0.0842,716,162
"58744",73542,13485,0.3454,0.0821,106,26
"58746",56894,6980,0.3738,0.0454,1365,233
"58748",35556,7382,0.738,0.2908,133,63
"58750",85000,37067,0.4226,0.0843,381,96
"58752",82232,12218,0.285,0.0446,362,97
"58755",NA,NA,0.3893,0.1685,219,184
"58756",76667,14708,0.5539,0.2139,174,65
"58757",75625,39525,0.3967,0.0773,1082,236
"58758",72917,15155,0.3681,0.076,267,67
"58759",100250,46779,0.3297,0.0399,673,128
"58760",73125,7919,0.3827,0.0672,266,77
"58761",60000,8598,0.3522,0.0347,883,148
"58762",62813,17266,0.411,0.0886,177,81
"58763",73750,11864,0.4429,0.0474,3948,243
"58765",83472,40363,0.3981,0.0841,375,128
"58768",74167,31110,0.4039,0.082,263,92
"58769",66500,58747,0.4617,0.119,244,89
"58770",61587,17725,0.4956,0.0449,1718,240
"58771",78083,14743,0.3316,0.0535,537,178
"58772",104219,12535,0.3079,0.1389,124,44
"58773",112000,26069,0.4318,0.0498,1043,154
"58775",55000,7579,0.3969,0.0511,193,55
"58776",71755,31795,0.2461,0.0727,325,126
"58778",128056,60169,0.2281,0.1395,110,53
"58779",61125,12906,0.4657,0.0891,350,123
"58781",96250,15515,0.387,0.0624,551,122
"58782",70682,2888,0.3209,0.0515,570,153
"58783",77031,15604,0.5034,0.1534,409,130
"58784",99054,7167,0.3643,0.0415,2688,356
"58785",84038,22335,0.3884,0.0854,1509,296
"58787",88036,60314,0.374,0.1144,122,54
"58788",53456,26477,0.4678,0.0355,837,151
"58789",62250,10832,0.5125,0.0982,323,77
"58790",68603,9406,0.3807,0.0456,1600,166
"58792",93750,58735,0.5104,0.1096,212,95
"58793",65313,30902,0.4512,0.1088,560,119
"58794",63537,1012,0.4248,0.185,244,141
"58795",66875,37057,0.3374,0.122,147,62
"58801",79610,9132,0.4387,0.0247,33088,741
"58830",68333,47834,0.4462,0.0918,273,143
"58831",96250,33185,0.4468,0.0471,1282,257
"58833",92169,45626,0.2946,0.0928,229,133
"58835",118854,20906,0.3823,0.1135,992,385
"58838",86750,43469,0.4485,0.0954,312,124
"58843",125069,9954,0.3064,0.0538,852,293
"58844",NA,NA,0.5471,0.2516,81,56
"58845",81250,24517,0.4249,0.1371,671,220
"58847",78750,42248,0.5575,0.1181,320,242
"58849",60688,16397,0.5101,0.0828,1137,290
"58852",84167,23265,0.3859,0.0523,1807,366
"58853",84125,17010,0.3395,0.1185,416,164
"58854",76570,13569,0.462,0.046,8505,587
"58856",NA,NA,0.4216,0.1444,54,37
"59001",68401,12302,0.3903,0.0326,1341,190
"59002",23125,16526,0.6014,0.1498,162,108
"59003",41902,14077,0.447,0.0403,1128,223
"59006",23906,23529,0.4316,0.0479,1364,321
"59007",NA,NA,0.5636,0.1767,171,64
"59008",63750,29967,0.5248,0.1921,385,86
"59010",66806,42524,0.3281,0.1734,183,113
"59011",58628,5087,0.3825,0.0406,3093,136
"59012",54167,30885,0.3208,0.1443,81,47
"59013",67813,30366,0.3975,0.1226,151,93
"59014",48558,13079,0.4053,0.0347,1692,212
"59015",60625,17650,0.4849,0.1341,353,77
"59016",41750,14845,0.5247,0.1198,931,245
"59018",50859,5294,0.5776,0.1639,558,130
"59019",80694,13848,0.4234,0.0334,4038,286
"59020",42500,22027,0.3821,0.098,87,39
"59022",30000,6051,0.4934,0.0884,2115,371
"59024",66500,12821,0.4037,0.1214,334,111
"59025",NA,NA,0.3184,0.1172,39,23
"59026",50313,48648,0.4488,0.1375,147,56
"59027",51429,13940,0.4939,0.0784,859,209
"59028",78750,33404,0.3489,0.0727,529,114
"59029",70333,13807,0.3963,0.0504,795,153
"59030",48600,7524,0.3591,0.0462,1287,212
"59031",63750,18908,0.2656,0.0631,535,272
"59032",53906,24208,0.5226,0.1242,411,110
"59033",69063,19949,0.295,0.1086,142,65
"59034",51420,5793,0.4296,0.0566,5257,298
"59035",43750,6127,0.2288,0.0908,261,98
"59036",45238,11097,0.4894,0.088,1528,132
"59037",82778,29001,0.3782,0.0866,2288,637
"59038",49583,9480,0.3984,0.0965,578,105
"59039",NA,NA,0.2349,0.1094,33,28
"59041",77107,7594,0.3888,0.0638,2092,285
"59043",40885,9928,0.4635,0.0607,3313,387
"59044",77681,8632,0.453,0.0407,12438,825
"59046",52813,11624,0.4193,0.0666,506,110
"59047",58355,5466,0.4584,0.0538,12899,348
"59050",68036,23685,0.3882,0.043,1717,249
"59052",NA,NA,0.5733,0.2734,133,51
"59053",NA,NA,0.5179,0.1524,403,130
"59054",35104,6419,0.513,0.1221,293,114
"59055",53750,36670,0.2999,0.0996,140,79
"59057",71932,13953,0.3931,0.1237,727,317
"59058",41250,38681,0.4062,0.1137,30,20
"59059",34231,16760,0.4165,0.1252,221,107
"59061",75000,31764,0.3761,0.0747,234,78
"59062",38750,5232,0.4271,0.1895,80,45
"59063",79408,12047,0.345,0.0306,1939,265
"59064",NA,NA,0.3689,0.1391,221,196
"59065",137946,71774,0.1682,0.0536,139,80
"59066",46953,8384,0.4861,0.0595,540,141
"59067",61111,18430,0.4495,0.0968,279,102
"59068",51744,6042,0.4875,0.0491,3173,329
"59069",57115,20757,0.5018,0.0842,671,134
"59070",78542,14860,0.3411,0.055,1156,186
"59071",86458,37053,0.2549,0.1496,136,101
"59072",52155,3209,0.4558,0.072,4249,228
"59074",38194,7015,0.4445,0.0636,426,113
"59075",90278,68927,0.3591,0.0819,266,115
"59076",NA,NA,0.396,0.2164,39,27
"59077",100313,67285,0.4927,0.2719,50,25
"59078",28333,22321,0.461,0.087,129,48
"59079",60938,15196,0.4199,0.0527,3242,497
"59081",235156,172805,0.272,0.2218,102,72
"59082",31563,18234,0.2472,0.265,20,15
"59083",NA,NA,NA,NA,0,11
"59085",NA,NA,0.4615,0.1171,150,58
"59086",67955,9002,0.3634,0.0396,908,175
"59087",54375,25039,0.4329,0.0737,379,91
"59088",62386,14519,0.4468,0.1375,1135,236
"59089",42031,12278,0.5092,0.0633,469,92
"59101",50330,3629,0.4443,0.0159,40565,1617
"59102",65502,3159,0.4724,0.0365,48325,1713
"59105",68236,5035,0.3963,0.0247,33494,1648
"59106",104117,10551,0.4867,0.0462,19812,1451
"59201",45213,6236,0.4368,0.03,5411,380
"59211",143289,44752,0.4095,0.2279,259,183
"59212",66125,24733,0.3782,0.0491,384,99
"59213",39167,25650,0.5464,0.0891,727,185
"59214",NA,NA,0.5688,0.1201,51,27
"59215",73500,9581,0.36,0.0436,926,151
"59217",66641,11363,0.3086,0.2976,181,140
"59218",85294,25694,0.3662,0.0469,954,133
"59219",65000,39786,0.5475,0.1678,310,98
"59221",66042,19269,0.422,0.0539,2093,235
"59222",NA,NA,0.3982,0.0654,200,62
"59223",NA,NA,0.24,0.119,52,39
"59225",40625,12563,0.4098,0.0794,668,106
"59226",53750,16849,0.322,0.0376,658,225
"59230",56429,4977,0.4128,0.0308,4570,217
"59231",37344,8970,0.3553,0.1105,373,176
"59240",42500,41186,0.3698,0.0643,14,9
"59241",42647,7885,0.3773,0.0412,419,78
"59242",73571,25732,0.3271,0.1224,60,31
"59243",66875,22623,0.486,0.0629,326,80
"59244",64375,50470,0.3165,0.1028,83,53
"59247",39000,18253,0.4357,0.038,298,61
"59248",64886,12540,0.4023,0.0497,943,171
"59250",77500,70923,0.3249,0.0589,256,116
"59252",70833,36990,0.3515,0.0939,96,65
"59253",116000,74684,0.2554,0.0977,92,55
"59254",56591,9168,0.5076,0.0822,1800,182
"59255",36250,6088,0.4887,0.0434,3401,397
"59256",30481,2299,0.3606,0.1991,61,55
"59257",59000,51532,0.402,0.233,79,60
"59258",NA,NA,0.3731,0.1075,149,53
"59259",67679,13633,0.4149,0.0817,295,73
"59260",53750,40856,0.3855,0.0827,87,47
"59261",50000,11445,0.4197,0.0955,509,139
"59262",70076,11074,0.414,0.0849,578,132
"59263",50625,14696,0.4218,0.0568,1407,196
"59270",58469,7105,0.433,0.0365,8803,308
"59273",NA,NA,0.4466,0.3035,14,10
"59274",54722,14290,0.4009,0.0656,376,93
"59275",60347,7322,0.3791,0.046,471,108
"59276",69375,29507,0.056,0.0191,19,15
"59301",55247,5728,0.4403,0.0331,11552,98
"59311",47500,15631,0.3675,0.097,151,44
"59312",NA,NA,0.3441,0.7293,6,7
"59313",77500,21718,0.427,0.0565,2387,258
"59314",54643,14765,0.3056,0.1734,109,62
"59315",91250,26752,0.3312,0.0832,71,23
"59316",125938,89060,0.2396,0.1482,16,14
"59317",64000,6623,0.4453,0.0703,1065,181
"59318",NA,NA,0.5161,0.1213,135,51
"59319",NA,NA,0.1934,0.0847,16,13
"59322",33750,13289,0.5482,0.0973,90,57
"59323",81424,20163,0.3592,0.0509,2094,287
"59324",38906,10405,0.4433,0.0584,813,93
"59326",38000,27270,0.5245,0.1634,387,155
"59327",53385,8576,0.4243,0.0597,2331,266
"59330",56250,10784,0.3994,0.0438,8545,98
"59332",NA,NA,0.4568,0.1082,166,69
"59333",106250,42610,0.0973,0.0542,31,23
"59336",57500,20921,0.4402,0.0891,278,92
"59337",61429,18820,0.3801,0.044,642,124
"59338",NA,NA,0.5007,0.09,190,52
"59339",50833,8656,0.3659,0.0944,98,29
"59343",32500,20862,0.6547,0.113,43,23
"59344",102083,18178,0.4637,0.0517,625,166
"59345",NA,NA,0.4656,0.0909,107,63
"59347",80956,12077,0.4035,0.0673,403,121
"59349",44594,18146,0.4607,0.0837,831,155
"59351",48750,32080,0.4528,0.0998,228,70
"59353",49167,11760,0.3843,0.044,1045,152
"59354",NA,NA,NA,NA,15,20
"59401",44575,3368,0.4521,0.0247,13339,911
"59404",72718,4045,0.4286,0.028,29092,1267
"59405",48813,3341,0.4311,0.0195,33253,1130
"59410",31000,15884,0.4356,0.0565,600,161
"59411",58100,17305,0.4385,0.0888,757,325
"59412",69375,17608,0.382,0.0316,1468,274
"59414",51406,26532,0.3599,0.0713,752,228
"59416",91429,25048,0.2987,0.0454,399,140
"59417",32786,4735,0.5088,0.0441,8115,403
"59418",NA,NA,0.6805,0.1398,82,52
"59419",NA,NA,0.4549,0.1683,74,28
"59420",54107,12856,0.4318,0.0678,239,107
"59421",62228,9663,0.5321,0.1088,1945,298
"59422",58563,6631,0.347,0.0323,2769,246
"59424",NA,NA,0.34,0.0942,26,23
"59425",55652,6833,0.4301,0.0517,3751,205
"59427",47957,9988,0.4466,0.0338,4542,327
"59430",73125,20777,0.4315,0.0551,528,145
"59432",49250,20504,0.3244,0.0509,184,52
"59433",46250,9209,0.4199,0.1276,473,111
"59434",47500,19413,0.4582,0.0674,462,114
"59435",NA,NA,0.0464,0.0294,31,37
"59436",68194,7237,0.4202,0.0475,2079,185
"59440",NA,NA,0.2909,0.1071,233,125
"59441",51094,11457,0.2736,0.1479,105,81
"59442",61477,5473,0.4048,0.0556,1718,197
"59443",62054,19017,0.3995,0.0724,527,170
"59444",45568,16356,0.4525,0.1472,338,108
"59446",50250,8096,0.3818,0.0467,592,108
"59447",75938,33140,0.4182,0.0795,313,88
"59448",32188,5420,0.5416,0.083,598,89
"59450",56500,16303,0.382,0.0326,624,95
"59451",82721,37016,0.3427,0.1017,206,129
"59452",45938,18179,0.4371,0.0598,521,93
"59453",31750,22435,0.5919,0.1319,254,78
"59454",42500,23128,0.3323,0.064,127,47
"59456",NA,NA,0.4314,0.2068,60,46
"59457",52452,6857,0.4159,0.0275,9067,289
"59460",43895,576,0.24,0.2503,146,69
"59461",NA,NA,0.0097,0.0692,10,13
"59462",43125,29602,0.5385,0.1449,207,62
"59463",NA,NA,0.4838,0.1841,108,67
"59464",42500,9759,0.515,0.1151,523,121
"59465",NA,NA,0.4443,0.1017,44,28
"59466",NA,NA,0.3699,0.1389,103,55
"59467",69375,64466,0.3743,0.1007,70,43
"59468",50903,6639,0.5582,0.1775,622,96
"59469",61750,19095,0.4032,0.0945,113,45
"59471",57188,27591,0.5168,0.137,324,90
"59472",67824,11564,0.4301,0.1031,826,355
"59474",47202,4842,0.4865,0.0622,3438,171
"59477",85819,7175,0.2941,0.1291,310,200
"59479",44485,13116,0.5605,0.1225,731,125
"59480",63750,29447,0.5989,0.1534,320,98
"59482",87917,28219,0.3474,0.0534,956,194
"59483",74219,19310,0.4734,0.1186,345,146
"59484",71369,1290,0.1152,0.0415,105,42
"59485",71528,12217,0.2829,0.0519,687,146
"59486",51905,10188,0.4642,0.0596,1202,159
"59487",47813,11192,0.393,0.0454,1354,261
"59489",55610,10038,0.2761,0.0752,308,102
"59501",59482,4592,0.3909,0.0226,12175,257
"59520",51776,9773,0.4421,0.0555,1128,162
"59521",35682,3792,0.4399,0.0315,3978,272
"59522",50972,17514,0.4579,0.0679,1280,175
"59523",55929,9291,0.4453,0.0379,2115,188
